Manufacturer,Model,Registration Status,Price,Mileage,Keys,Damage description,Transmission,Seats,Fuel Type,Link
Toyota,Prius,No,$0,"198,338",1," Front Damage, Right Side Damage, Structural Damage, Selling De-Registered","Automatic,",7,Hybrid,https://manheim.co.nz/damaged-vehicles/000000000007220031/2015-toyota-prius-station-wagon?referringPage=SearchResults
Ford,Focus,No,$0,"159,072",1," Front Damage, Airbags Deployed, Structural Damage, Selling De-Registered","Automatic,",5,Diesel,https://manheim.co.nz/damaged-vehicles/000000000007220034/2015-ford-focus-trend-wagon-2-0d-6a-station-wagon?referringPage=SearchResults
Mazda,Bounty,Yes,N/A,"365,826",0," Ignition Damage, Left Front Damage, Right Rear Damage, Stolen & Recovered, Selling Registered","Automatic,",5,Diesel,https://manheim.co.nz/damaged-vehicles/000000000007220035/2006-mazda-bounty-d-c-w-s-2wd-sdx-ab-dual-cab-utility?referringPage=SearchResults
Mitsubishi,Lancer,No,$0,"225,575",1," Front Damage, Rear Damage, Structural Damage, Selling De-Registered","Automatic,",5,Petrol,https://manheim.co.nz/damaged-vehicles/000000000007220041/2012-mitsubishi-lancer-2-0-es-hatch-auto-hatch?referringPage=SearchResults
Toyota,Prius,No,$0,"224,844",1," Rear Damage, Right Rear Damage, Structural Damage, Selling De-Registered","CVT,",5,Hybrid,https://manheim.co.nz/damaged-vehicles/000000000007220042/2015-toyota-prius-hybrid-hatch?referringPage=SearchResults
Nissan,Elgrand,No,$0,N/A,0," Fire Damage, Fire - Interior, Stolen & Recovered, Selling De-Registered","Automatic,",8,Petrol,https://manheim.co.nz/damaged-vehicles/000000000007220044/2012-nissan-elgrand-station-wagon?referringPage=SearchResults
Toyota,Aqua,No,$0,N/A,0," Front Damage, Airbags Deployed, Structural Damage, Selling De-Registered","Automatic,",5,Hybrid,https://manheim.co.nz/damaged-vehicles/000000000007220045/2014-toyota-aqua-hatch?referringPage=SearchResults
Toyota,Vitz,No,$0,"185,682",1," Left Front Damage, Left Side Damage, Structural Damage, Selling De-Registered","Automatic,",5,Petrol,https://manheim.co.nz/damaged-vehicles/000000000007220046/2009-toyota-vitz-hatch?referringPage=SearchResults
Suzuki,Swift,Yes,$0,"163,639",1," Left Side Damage, Right Side Damage, Selling Registered","5spd Manual,",5,Petrol,https://manheim.co.nz/damaged-vehicles/000000000007220047/2006-suzuki-swift-glxh-1-5-5dr-hatch?referringPage=SearchResults
Jaguar,S-type,No,$0,N/A,2," Left Side Damage, Rear Damage, Structural Damage, Selling De-Registered","Automatic,",5,Petrol,https://manheim.co.nz/damaged-vehicles/000000000007220048/2001-jaguar-s-type-sedan?referringPage=SearchResults
Toyota,Starlet,No,$0,"299,528",2," Front Damage, Left Side Damage, Right Front Damage, Structural Damage, Selling De-Registered","Manual,",5,Petrol,https://manheim.co.nz/damaged-vehicles/000000000007220078/1997-toyota-starlet-hatch?referringPage=SearchResults
Subaru,Legacy,No,$0,"81,760",1," Front Damage, Right Front Damage, Structural Damage, Selling De-Registered","Automatic,",5,Petrol,https://manheim.co.nz/damaged-vehicles/000000000007220082/2014-subaru-legacy-g4-sedan?referringPage=SearchResults
BMW,523i,Yes,N/A,"146,018",0," Vandalised - Entire Vehicle, Selling Registered","Automatic,",5,Petrol,https://manheim.co.nz/damaged-vehicles/000000000007220090/2011-bmw-523i-touring?referringPage=SearchResults
Toyota,Vitz,No,$0,"209,302",1," Rear Damage, Structural Damage, Selling De-Registered",N/A,15,Petrol,https://manheim.co.nz/damaged-vehicles/000000000007220118/2007-toyota-vitz-hatch?referringPage=SearchResults
Holden,Rodeo,No,$0,N/A,1," Front Damage, Structural Damage, Selling De-Registered","Automatic,",2,Diesel,https://manheim.co.nz/damaged-vehicles/000000000007190110/2008-holden-rodeo-4x4-lt-spc-pu-dsl-m-dual-cab-chassis?referringPage=SearchResults
MORBARK,M18R,No,$0,N/A,0," Fire Damage, Fire - Entire Vehicle, Fire - Engine, Structural Damage, Selling De-Registered","H/L, Drive Type, Four Wheel Driv",N/A,N/A,https://manheim.co.nz/damaged-vehicles/000000000007190124/2019-morbark-m18r-chipper?referringPage=SearchResults
Toyota,Corolla,No,N/A,"202,883",1," Front Damage, Left Side Damage, Structural Damage, Selling De-Registered","Automatic,",5,Petrol,https://manheim.co.nz/damaged-vehicles/000000000007220144/2018-toyota-corolla-gx-1-8p-cvt-sedan?referringPage=SearchResults
Toyota,Markx,Yes,$0,N/A,0," Stolen & Recovered, Selling Registered","Automatic,",5,Petrol,https://manheim.co.nz/damaged-vehicles/000000000007220145/2007-toyota-markx-sedan?referringPage=SearchResults
Mazda,Premacy,No,$0,"103,985",1," Front Damage, Structural Damage, Selling De-Registered","Automatic,",7,Petrol,https://manheim.co.nz/damaged-vehicles/000000000007220146/2008-mazda-premacy-station-wagon?referringPage=SearchResults
Suzuki,Escudo,No,$0,"225,464",1," Right Rear Damage, Structural Damage, Selling De-Registered","4spd Automatic,",5,Petrol,https://manheim.co.nz/damaged-vehicles/000000000007220147/2006-suzuki-escudo-station-wagon?referringPage=SearchResults
Nissan,Leaf,No,$0,N/A,1," Front Damage, Airbags Deployed, Structural Damage, Selling De-Registered","Automatic, Fuel Type, Electri",5,Electric,https://manheim.co.nz/damaged-vehicles/000000000007220148/2016-nissan-leaf-ev-hatch?referringPage=SearchResults
Toyota,Prius,No,$0,"121,542",1," Front Damage, Structural Damage, Selling De-Registered","Automatic,",5,Hybrid,https://manheim.co.nz/damaged-vehicles/000000000007220149/2013-toyota-prius-hatch?referringPage=SearchResults
Toyota,Corolla,No,N/A,N/A,1," Right Side Damage, Structural Damage, Selling De-Registered","Automatic,",5,Petrol,https://manheim.co.nz/damaged-vehicles/000000000007220150/2017-toyota-corolla-glx-1-8p-cvt-hatch?referringPage=SearchResults
BMW,320i,No,$0,N/A,1," Chassis Damage, Rear Damage, Structural Damage, Selling De-Registered","Automatic,",5,Petrol,https://manheim.co.nz/damaged-vehicles/000000000007220183/2007-bmw-320i-sedan?referringPage=SearchResults
Toyota,Raum,No,$0,"175,484",1," Rear Damage, Structural Damage, Selling De-Registered","Automatic,",5,Petrol,https://manheim.co.nz/damaged-vehicles/000000000007220184/2005-toyota-raum-1-5l-hatch?referringPage=SearchResults
Toyota,Aqua,No,$0,N/A,0," Front Damage, Left Front Damage, Right Front Damage, Structural Damage, Selling De-Registered","Automatic,",5,Hybrid,https://manheim.co.nz/damaged-vehicles/000000000007220185/2018-toyota-aqua-hatch?referringPage=SearchResults
BMW,120i,No,$0,N/A,0," Front Damage, Structural Damage, Selling De-Registered","Automatic,",5,Petrol,https://manheim.co.nz/damaged-vehicles/000000000007220186/2012-bmw-120i-hatch?referringPage=SearchResults
Jaguar,XF,No,$0,"108,100",1," Front Damage, Structural Damage, Selling De-Registered","Automatic,",5,Petrol,https://manheim.co.nz/damaged-vehicles/000000000007210239/2010-jaguar-xf-sedan?referringPage=SearchResults
Mitsubishi,Pajero,Yes,$0,"199,201",1," Left Side Damage, Rear Damage, Right Front Damage, Stolen & Recovered, Selling Registered","Automatic,",7,Diesel,https://manheim.co.nz/damaged-vehicles/000000000007220251/1999-mitsubishi-pajero-4wd-2-8d-lwb-5dr-a-station-wagon?referringPage=SearchResults
Honda,Insight,No,$0,N/A,1," Front Damage, Structural Damage, Selling De-Registered","Automatic,",5,Hybrid,https://manheim.co.nz/damaged-vehicles/000000000007220255/2009-honda-insight-hatch?referringPage=SearchResults
Mitsubishi,Galant,No,$0,"215,494",1," Front Damage, Structural Damage, Selling De-Registered","Automatic,",5,Petrol,https://manheim.co.nz/damaged-vehicles/000000000007220256/2008-mitsubishi-galant-fortis-sedan?referringPage=SearchResults
Honda,fit,No,$0,"53,704",1," Front Damage, Structural Damage, Selling De-Registered","Automatic,",5,Hybrid,https://manheim.co.nz/damaged-vehicles/000000000007220259/2014-honda-fit-hatch?referringPage=SearchResults
Suzuki,Escudo,No,$0,"174,209",1," Left Side Damage, Structural Damage, Selling De-Registered",N/A,5,Petrol,https://manheim.co.nz/damaged-vehicles/000000000007220277/2009-suzuki-escudo-station-wagon?referringPage=SearchResults
Audi,Q7,No,N/A,"143,900",," Drives, Has Key, Selling Registered","Automatic,",7,Diesel,https://manheim.co.nz/damaged-vehicles/000000000007190292/2010-audi-q7-se-tdi-quattro-auto-5d-station-wagon?referringPage=SearchResults
Volvo,S60,No,N/A,"153,321",," Drives, Has Key, Selling De-Registered",N/A,5,Petrol,https://manheim.co.nz/damaged-vehicles/000000000007210372/2012-volvo-s60-4d-sedan?referringPage=SearchResults
