Manufacturer,Model,Registration Status,Price,Mileage,Keys,Damage description,Transmission,Seats,Fuel Type,Link
Audi,A7,No,"$2,050","74,538",1," Right Rear Damage, Right Side Damage, Structural Damage, Selling De-Registered","Automatic,",5,Petrol,https://manheim.co.nz/damaged-vehicles/000000000007240007/2011-audi-a7-2-8l-fsi-hatch?referringPage=SearchResults
Jeep,Grand Cherokee,No,$0,N/A,0," Fire - Entire Vehicle, Selling De-Registered","Automatic,",5,Petrol,https://manheim.co.nz/damaged-vehicles/000000000007240008/2014-jeep-grand-cherokee-srt8-6-4p4wd8a-sw5d-station-wagon?referringPage=SearchResults
Mercedes-Benz,C180,No,"$1,550","138,017",1," Right Rear Damage, Structural Damage, Selling De-Registered","Automatic,",5,Petrol,https://manheim.co.nz/damaged-vehicles/000000000007240025/2012-mercedes-benz-c180-sedan?referringPage=SearchResults
Mazda,Axela,No,$0,"281,664",0," Right Front Damage, Right Side Damage, Structural Damage, Selling De-Registered","Automatic,",5,Hybrid,https://manheim.co.nz/damaged-vehicles/000000000007240039/2014-mazda-axela-sedan?referringPage=SearchResults
Volkswagen,Tiguan,No,$750,"114,164",1," Front Damage, Structural Damage, Selling De-Registered","Automatic,",5,Petrol,https://manheim.co.nz/damaged-vehicles/000000000007240060/2013-volkswagen-tiguan-tsi110kw-1-4p6a-ha5-hatch?referringPage=SearchResults
Toyota,Hiace,No,N/A,N/A,0," Left Side Damage, Structural Damage, Selling De-Registered","Automatic,",3,Petrol,https://manheim.co.nz/damaged-vehicles/000000000007190067/2008-toyota-hiace-2-7p-zl-van-4a-3sea-campervan?referringPage=SearchResults
Suzuki,Swift,No,$0,"166,612",0," Left Rear Damage, Left Side Damage, Structural Damage, Selling De-Registered","4spd Automatic,",5,Petrol,https://manheim.co.nz/damaged-vehicles/000000000007230081/2007-suzuki-swift-hatch?referringPage=SearchResults
Lexus,RX300,No,"$2,150","128,351",1," Rear Damage, Structural Damage, Selling De-Registered","Automatic,",5,Petrol,https://manheim.co.nz/damaged-vehicles/000000000007240094/2005-lexus-rx300-bmr-station-wagon?referringPage=SearchResults
Mazda,Axela,Yes,$0,"147,859",1," Left Side Damage, Selling Registered","Automatic,",5,Petrol,https://manheim.co.nz/damaged-vehicles/000000000007240110/2006-mazda-axela-hatch?referringPage=SearchResults
Mitsubishi,Outlander,No,$0,"235,552",2," Left Front Damage, Structural Damage, Selling De-Registered",N/A,7,Petrol,https://manheim.co.nz/damaged-vehicles/000000000007230116/2007-mitsubishi-outlander-station-wagon?referringPage=SearchResults
Ford,Courier,No,$0,"140,118",0," Rolled, Structural Damage, Selling De-Registered",N/A,5,Diesel,https://manheim.co.nz/damaged-vehicles/000000000007230118/2001-ford-courier-xlx-crew-cab-dual-cab-utility?referringPage=SearchResults
Toyota,Corolla,No,$650,"296,928",1," Left Side Damage, Structural Damage, Selling De-Registered","5spd Automatic,",5,Petrol,https://manheim.co.nz/damaged-vehicles/000000000007240127/2007-toyota-corolla-1-8p-gx-hatch-5-4a-hatch?referringPage=SearchResults
Toyota,IST,No,"$1,050","144,067",1," Rear Damage, Structural Damage, Selling De-Registered","Automatic,",5,Petrol,https://manheim.co.nz/damaged-vehicles/000000000007240139/2004-toyota-ist-1-3l-hatch?referringPage=SearchResults
Isuzu,Bighorn,No,$650,"127,756",2," Right Front Damage, Right Side Damage, Structural Damage, Selling De-Registered","4spd Manual,",5,Diesel,https://manheim.co.nz/damaged-vehicles/000000000007240232/1994-isuzu-bighorn-irmscher-station-wagon?referringPage=SearchResults
Mitsubishi,Eclipse Cross,No,N/A,N/A,0," Airbags Deployed, Right Front Damage, Right Side Damage, Structural Damage, Selling De-Registered","Automatic,",5,Hybrid,https://manheim.co.nz/damaged-vehicles/000000000007230233/2022-mitsubishi-eclipse-cross-xls-phev-4wd-at-station-wagon?referringPage=SearchResults
BMW,118i,Yes,$0,"203,406",1," Left Side Damage, Selling Registered","Automatic,",5,Petrol,https://manheim.co.nz/damaged-vehicles/000000000007240242/2005-bmw-118i-118i-5-door-a-e87-sedan?referringPage=SearchResults
Holden,Astra,Yes,$0,"368,188",2," Glass Broken, Ignition Damage, Left Side Damage, Malicious/Vandalised, Right Side Damage, Vandalised - Interior, Selling Registered","Automatic,",5,Petrol,https://manheim.co.nz/damaged-vehicles/000000000007220257/2007-holden-astra-cd-5-door-hatch-aut-hatch?referringPage=SearchResults
Nissan,Tiida,Yes,$0,"226,943",1," Ignition Damage, Stolen & Recovered, Selling Registered","Automatic,",5,Petrol,https://manheim.co.nz/damaged-vehicles/000000000007240262/2007-nissan-tiida-latio-sedan?referringPage=SearchResults
Audi,A4,No,$500,N/A,1," Left Front Damage, Right Rear Damage, Structural Damage, Selling De-Registered","6spd Manual,",5,Diesel,https://manheim.co.nz/damaged-vehicles/000000000007240334/2007-audi-a4-s-line-tdi-station-wagon?referringPage=SearchResults
Hyundai,IX35,No,"$1,300","162,353",," Left Front Damage, Structural Damage, Selling De-Registered","6spd Automatic,",5,Petrol,https://manheim.co.nz/damaged-vehicles/000000000007240345/2015-hyundai-ix35-gdi-elite-2-4p-a6-s-station-wagon?referringPage=SearchResults
Kia,Seltos,No,N/A,"20,914",1," Left Side Damage, Structural Damage, Selling De-Registered",N/A,5,Petrol,https://manheim.co.nz/damaged-vehicles/000000000007240346/2024-kia-seltos-lx-2-0p-iv-hatch?referringPage=SearchResults
Toyota,Aqua,No,"$1,550","117,577",1," Front Damage, Interior Damage, Right Side Damage, Structural Damage, Stolen & Recovered, Selling De-Registered","Automatic,",5,Hybrid,https://manheim.co.nz/damaged-vehicles/000000000007240365/2016-toyota-aqua-hatch?referringPage=SearchResults
Nissan,Micra,Yes,$0,"45,930",0," Left Front Damage, Rear Damage, Right Rear Damage, Selling Registered","Automatic,",5,Petrol,https://manheim.co.nz/damaged-vehicles/000000000007240366/2007-nissan-micra-1-4-petrol-hatch-mt-hatch?referringPage=SearchResults
Toyota,Caldina,No,$650,"212,051",3," Right Rear Damage, Right Side Damage, Structural Damage, Selling De-Registered","Automatic,",5,Petrol,https://manheim.co.nz/damaged-vehicles/000000000007240369/1999-toyota-caldina-station-wagon?referringPage=SearchResults
Mazda,Atenza,No,$500,"140,867",1," Left Front Damage, Right Front Damage, Structural Damage, Selling De-Registered","Automatic,",5,Diesel,https://manheim.co.nz/damaged-vehicles/000000000007230361/2013-mazda-atenza-station-wagon?referringPage=SearchResults
Suzuki,Swift,No,$0,"258,234",1," Right Rear Damage, Structural Damage, Selling De-Registered","Automatic,",5,Petrol,https://manheim.co.nz/damaged-vehicles/000000000007230379/2008-suzuki-swift-hatch?referringPage=SearchResults
Suzuki,Swift,No,"$1,550",N/A,0," Left Front Damage, Left Side Damage, Right Front Damage, Structural Damage, Selling De-Registered","Automatic,",5,Petrol,https://manheim.co.nz/damaged-vehicles/000000000007240377/2018-suzuki-swift-glc-1-2p-cvt-hatch?referringPage=SearchResults
Audi,A3,No,"$1,300","119,299",1," Right Side Damage, Selling De-Registered","Automatic,",5,Petrol,https://manheim.co.nz/damaged-vehicles/000000000007240385/2014-audi-a3-hatch?referringPage=SearchResults
CARAVAN,Bailey Ranger,No,$0,N/A,0," Interior Damage, Structural Damage, Water Damage, Selling De-Registered",N/A,N/A,N/A,https://manheim.co.nz/damaged-vehicles/000000000007240393/2000-caravan-bailey-ranger-caravan?referringPage=SearchResults
Toyota,Aqua,No,$500,N/A,0," Structural Damage, Water Damage, Selling De-Registered","Automatic,",5,Hybrid,https://manheim.co.nz/damaged-vehicles/000000000007240401/2013-toyota-aqua-hatch?referringPage=SearchResults
Honda,fit,No,$650,"106,600",1," Left Front Damage, Left Side Damage, Structural Damage, Selling De-Registered","Automatic,",5,Hybrid,https://manheim.co.nz/damaged-vehicles/000000000007240420/2013-honda-fit-hybrid-hatch?referringPage=SearchResults
Nissan,Skyline,Yes,$0,"222,498",0," Front Damage, Selling Registered","Automatic,",5,Petrol,https://manheim.co.nz/damaged-vehicles/000000000007230445/2005-nissan-skyline-250-gt-sedan?referringPage=SearchResults
Toyota,Camry,No,N/A,"97,456",1," Front Damage, Structural Damage, Selling De-Registered",N/A,5,Hybrid,https://manheim.co.nz/damaged-vehicles/000000000007230448/2015-toyota-camry-hybrid-sedan?referringPage=SearchResults
Volkswagen,Golf,No,$0,"95,574",1," Front Damage, Structural Damage, Selling De-Registered","5spd,",5,Petrol,https://manheim.co.nz/damaged-vehicles/000000000007230449/2010-volkswagen-golf-hatch?referringPage=SearchResults
Subaru,Legacy,No,$0,N/A,0," Fire Damage, Fire - Entire Vehicle, Structural Damage, Stolen & Recovered, Selling De-Registered",N/A,5,Petrol,https://manheim.co.nz/damaged-vehicles/000000000007240450/2007-subaru-legacy-station-wagon?referringPage=SearchResults
Toyota,Estima,No,"$1,050","310,884",1," Left Side Damage, Structural Damage, Selling De-Registered",N/A,7,Hybrid,https://manheim.co.nz/damaged-vehicles/000000000007240472/2014-toyota-estima-hybrid-station-wagon?referringPage=SearchResults
Subaru,Impreza,Yes,$0,"193,355",0," Front Damage, Left Front Damage, Selling Registered","Automatic,",5,Petrol,https://manheim.co.nz/damaged-vehicles/000000000007240473/2001-subaru-impreza-hatch?referringPage=SearchResults
Kia,Cerato,No,$750,"68,480",1," Right Front Damage, Structural Damage, Selling De-Registered","Automatic,",5,Petrol,https://manheim.co.nz/damaged-vehicles/000000000007240477/2015-kia-cerato-lx-1-8p6a-ha5d5s-hatch?referringPage=SearchResults
Toyota,Prius,No,"$1,750","152,812",0," Rear Damage, Structural Damage, Selling De-Registered","Automatic,",5,Hybrid,https://manheim.co.nz/damaged-vehicles/000000000007240506/2013-toyota-prius-hatch?referringPage=SearchResults
Mitsubishi,Outlander,No,$650,N/A,0," Front Damage, Structural Damage, Selling De-Registered","Automatic,",7,Petrol,https://manheim.co.nz/damaged-vehicles/000000000007240508/2009-mitsubishi-outlander-station-wagon?referringPage=SearchResults
Ford,Territory,No,"$1,400","234,545",1," Rear Damage, Right Side Damage, Structural Damage, Selling De-Registered","Automatic,",7,Diesel,https://manheim.co.nz/damaged-vehicles/000000000007240509/2012-ford-territory-titanium-awd-diesel-station-wagon?referringPage=SearchResults
Toyota,Prius Hybrid,No,$900,"116,651",0," Front Damage, Glass Broken, Left Front Damage, Left Side Damage, Right Rear Damage, Structural Damage, Selling De-Registered","Automatic,",5,Hybrid,https://manheim.co.nz/damaged-vehicles/000000000007240516/2010-toyota-prius-hybrid-hatch?referringPage=SearchResults
Nissan,Navara,No,$0,N/A,0," Ignition Damage, Left Front Damage, Stolen & Recovered, Selling De-Registered","Automatic,",3,Diesel,https://manheim.co.nz/damaged-vehicles/000000000007220513/1999-nissan-navara-3-2d-4wd-s-c-c-c-5m-utility?referringPage=SearchResults
Mazda,MAZDA2,No,$0,"106,392",1," Rear Damage, Structural Damage, Selling De-Registered","4spd Automatic,",5,Petrol,https://manheim.co.nz/damaged-vehicles/000000000007240553/2010-mazda-mazda2-sport-5-dr-1-5-4at-hatch?referringPage=SearchResults
Toyota,Aqua,No,"$1,400","135,836",1," Front Damage, Left Rear Damage, Structural Damage, Selling De-Registered","Automatic,",5,Hybrid,https://manheim.co.nz/damaged-vehicles/000000000007240554/2013-toyota-aqua-hybrid-hatch?referringPage=SearchResults
Dodge,Journey,No,$500,N/A,," Impound Vehicle, Left Side Damage, Selling De-Registered",N/A,7,Petrol,https://manheim.co.nz/damaged-vehicles/000000000007240556/2012-dodge-journey-3-6l-petrol-auto-sx-station-wagon?referringPage=SearchResults
