Manufacturer,Model,Registration Status,Price,Mileage,Keys,Damage description,Transmission,Seats,Fuel Type,Link
Mercedes-Benz,A180,Yes,,"59,094",," Drives, Has Key, Selling Registered","Automatic,",5.0,Petrol,https://manheim.co.nz/damaged-vehicles/000000000007190077/2013-mercedes-benz-a180-5d-hatch?referringPage=SearchResults
Honda,fit,No,$850,"136,585",1.0," Right Side Damage, Structural Damage, Selling De-Registered","CVT,",5.0,Petrol,https://manheim.co.nz/damaged-vehicles/000000000007190112/2015-honda-fit-hatch?referringPage=SearchResults
Toyota,Vitz,Yes,"$1,400","67,308",0.0," Left Side Damage, Vandalised - Interior, Stolen & Recovered, Selling Registered",,5.0,Petrol,https://manheim.co.nz/damaged-vehicles/000000000007190113/2008-toyota-vitz-hatch?referringPage=SearchResults
Mazda,CX-7,Yes,$850,,," Not Driveable, No Keys, Selling Registered",,5.0,Petrol,https://manheim.co.nz/damaged-vehicles/000000000007170132/2007-mazda-cx-7-station-wagon?referringPage=SearchResults
Toyota,Camry,No,,,1.0," Right Rear Damage, Structural Damage, Selling De-Registered","Automatic,",5.0,Hybrid,https://manheim.co.nz/damaged-vehicles/000000000007190281/2012-toyota-camry-sedan?referringPage=SearchResults
Honda,Vezel,No,"$1,300",,1.0," Front Damage, Rear Damage, Structural Damage, Selling De-Registered","Automatic,",5.0,Hybrid,https://manheim.co.nz/damaged-vehicles/000000000007180344/2014-honda-vezel-hatch?referringPage=SearchResults
Nissan,Caravan,No,$500,"265,544",1.0," Right Front Damage, Structural Damage, Selling De-Registered","Automatic,",6.0,Petrol,https://manheim.co.nz/damaged-vehicles/000000000007170631/2007-nissan-caravan-van?referringPage=SearchResults
Toyota,Dyna,No,$0,,1.0," Front Damage, Structural Damage, Selling De-Registered","Automatic,",6.0,Diesel,https://manheim.co.nz/damaged-vehicles/000000000007170638/2017-toyota-dyna-4x2-double-cab-flat-deck?referringPage=SearchResults
Toyota,Markx,Yes,$0,,," Left Rear Damage, Left Side Damage, No Keys, Right Front Damage, Right Side Damage, Selling Registered",,5.0,Petrol,https://manheim.co.nz/damaged-vehicles/000000000007170655/2008-toyota-markx-250g-sedan?referringPage=SearchResults
Toyota,2.8 Diesel VAN,No,"$1,200","606,218",1.0," Right Side Damage, Structural Damage, Selling De-Registered","Automatic,",3.0,,https://manheim.co.nz/damaged-vehicles/000000000007190694/1995-toyota-2-8-diesel-van-van?referringPage=SearchResults
