Manufacturer,Model,Registration Status,Price,Mileage,Keys,Damage description,Transmission,Seats,Fuel Type,Link
Holden,Rodeo,No,$0,N/A,1," Front Damage, Structural Damage, Selling De-Registered","Automatic,",2,Diesel,https://manheim.co.nz/damaged-vehicles/000000000007190110/2008-holden-rodeo-4x4-lt-spc-pu-dsl-m-dual-cab-chassis?referringPage=SearchResults
MORBARK,M18R,No,$0,N/A,0," Fire Damage, Fire - Entire Vehicle, Fire - Engine, Structural Damage, Selling De-Registered","H/L, Drive Type, Four Wheel Driv",N/A,N/A,https://manheim.co.nz/damaged-vehicles/000000000007190124/2019-morbark-m18r-chipper?referringPage=SearchResults
Jaguar,XF,No,$0,"108,100",1," Front Damage, Structural Damage, Selling De-Registered","Automatic,",5,Petrol,https://manheim.co.nz/damaged-vehicles/000000000007210239/2010-jaguar-xf-sedan?referringPage=SearchResults
Audi,Q7,No,N/A,"143,900",," Drives, Has Key, Selling Registered","Automatic,",7,Diesel,https://manheim.co.nz/damaged-vehicles/000000000007190292/2010-audi-q7-se-tdi-quattro-auto-5d-station-wagon?referringPage=SearchResults
Volvo,S60,No,N/A,"153,321",," Drives, Has Key, Selling De-Registered",N/A,5,Petrol,https://manheim.co.nz/damaged-vehicles/000000000007210372/2012-volvo-s60-4d-sedan?referringPage=SearchResults
Nissan,Leaf,No,$0,"100,290",1," Left Front Damage, Left Rear Damage, Rear Damage, Right Rear Damage, Structural Damage, Selling De-Registered","Automatic, Drive Type, Rear Wheel Drive, Fuel Type, Electri",5,Electric,https://manheim.co.nz/damaged-vehicles/000000000007210398/2014-nissan-leaf-hatch?referringPage=SearchResults
Mazda,MAZDA6,No,$0,"170,917",1," Vandalised - Interior, Impact Heavy - Entire Vehicle, Stolen & Recovered, Selling De-Registered","Automatic,",5,Petrol,https://manheim.co.nz/damaged-vehicles/000000000007210399/2006-mazda-mazda6-sedan-gsx-2-3-5-aut-sedan?referringPage=SearchResults
Mazda,Familia,Yes,$0,"127,565",0," Front Damage, Ignition Damage, Left Side Damage, Vandalised - Interior, Stolen & Recovered, Selling Registered","5spd Manual,",5,Petrol,https://manheim.co.nz/damaged-vehicles/000000000007210633/1999-mazda-familia-hatch?referringPage=SearchResults
Toyota,Celica,No,$0,"229,559",1," Right Rear Damage, Structural Damage, Selling De-Registered","Automatic,",4,Petrol,https://manheim.co.nz/damaged-vehicles/000000000007190767/2000-toyota-celica-hatch?referringPage=SearchResults
Honda,Civic,No,$0,"149,546",1," Rear Damage, Structural Damage, Selling De-Registered","5spd Automatic,",5,Petrol,https://manheim.co.nz/damaged-vehicles/000000000007210869/2006-honda-civic-sedan?referringPage=SearchResults
Toyota,Yaris,No,$0,"159,439",1," Rear Damage, Structural Damage, Selling De-Registered","Automatic,",5,Petrol,https://manheim.co.nz/damaged-vehicles/000000000007210903/2007-toyota-yaris-1-5p-hatch5-4a-hatch?referringPage=SearchResults
Lexus,IS250,No,N/A,"117,111",," Drives, Has Key, Selling Registered","Automatic,",5,Petrol,https://manheim.co.nz/damaged-vehicles/000000000007210911/2006-lexus-is250-4d-sedan?referringPage=SearchResults
Toyota,Hiace,No,N/A,"204,694",0," Stolen & Recovered, Selling De-Registered","Automatic,",2,Diesel,https://manheim.co.nz/damaged-vehicles/000000000007210974/2016-toyota-hiace-zx-td-3-0d-5mt-lv-5-van?referringPage=SearchResults
KTM,390,No,$0,N/A,0," Frame Damaged, Vandalised - Entire Vehicle, Structural Damage, Selling De-Registered","Automatic,",2,Petrol,https://manheim.co.nz/damaged-vehicles/000000000007181054/2024-ktm-390-duke-motorcycle?referringPage=SearchResults
Mercedes-Benz,C-class,Yes,N/A,N/A,," Has Key, Left Side Damage, Right Side Damage, Selling De-Registered",N/A,5,Petrol,https://manheim.co.nz/damaged-vehicles/000000000007171129/2019-mercedes-benz-c-class-c-200-1-5p-9at-sedan?referringPage=SearchResults
Honda,CBR,No,$0,"86,560",0," Front Damage, Structural Damage, Selling De-Registered","Automatic,",N/A,Petrol,https://manheim.co.nz/damaged-vehicles/000000000007181154/1997-honda-cbr-1100-motorcycle?referringPage=SearchResults
Toyota,Hilux,No,N/A,"171,819",," Drives, Has Key, Selling Registered","Automatic,",5,N/A,https://manheim.co.nz/damaged-vehicles/000000000007181158/2016-toyota-hilux-sr5-td-dc-2-8d-6at--4d-dual-cab-utility?referringPage=SearchResults
Mazda,Axela,Yes,$0,N/A,," Engine Failure, Has Key, Not Driveable, Selling Registered","Automatic,",5,Petrol,https://manheim.co.nz/damaged-vehicles/000000000007181161/2009-mazda-axela-hatch?referringPage=SearchResults
Honda,Cr-z,No,N/A,"160,725",," Drives, Has Key, Selling Registered","4spd Automatic,",4,Hybrid,https://manheim.co.nz/damaged-vehicles/000000000007191209/2010-honda-cr-z-2d-hatch?referringPage=SearchResults
Honda,Crossroad,No,$0,"199,824",0," Structural Damage, Stolen & Recovered, Selling De-Registered","5spd Automatic,",7,Petrol,https://manheim.co.nz/damaged-vehicles/000000000007201353/2008-honda-crossroad-station-wagon?referringPage=SearchResults
Audi,RS7,No,N/A,"104,063",," Drives, Has Key, Selling Registered","Automatic,",5,Petrol,https://manheim.co.nz/damaged-vehicles/000000000007201379/2014-audi-rs7-sportback4-0tfs-4-0-4d-sedan?referringPage=SearchResults
Mazda,CX-5,Yes,N/A,"141,471",," Engine Damage, Selling Registered","Automatic,",5,Diesel,https://manheim.co.nz/damaged-vehicles/000000000007221389/2012-mazda-cx-5-cx-5-4wd-ltd-2-2-ds-station-wagon?referringPage=SearchResults
Mazda,Axela,No,$300,N/A,0," Front Damage, Airbags Deployed, Selling De-Registered","Automatic,",5,Petrol,https://manheim.co.nz/damaged-vehicles/000000000007201391/2012-mazda-axela-hatch?referringPage=SearchResults
Ford,Territory,No,N/A,"328,303",," Drives, Has Key, Selling Registered","6spd Automatic,",7,Diesel,https://manheim.co.nz/damaged-vehicles/000000000007201436/2013-ford-territory-titanium-awd-diesel-5d-station-wagon?referringPage=SearchResults
Ducati,Multistrada,No,$0,N/A,0," Impact Heavy - Entire Vehicle, Structural Damage, Selling De-Registered","Automatic,",N/A,Petrol,https://manheim.co.nz/damaged-vehicles/000000000007211431/2011-ducati-multistrada-mts-1200-s-touring-motorcycle?referringPage=SearchResults
Mazda,Axela,No,N/A,"129,652",," Drives, Has Key, Selling Registered",N/A,5,Petrol,https://manheim.co.nz/damaged-vehicles/000000000007181439/2013-mazda-axela-5d-station-wagon?referringPage=SearchResults
Toyota,Hiace,No,N/A,1,1," Rolled, Structural Damage, Selling De-Registered","5spd Automatic,",6,N/A,https://manheim.co.nz/damaged-vehicles/000000000007211446/2007-toyota-hiace-van?referringPage=SearchResults
Suzuki,GSR,Yes,$0,"19,194",1," Front Damage, Selling Registered","Manual,",N/A,Petrol,https://manheim.co.nz/damaged-vehicles/000000000007211456/2015-suzuki-gsr-750l5-motorcycle?referringPage=SearchResults
