Manufacturer,Model,Registration Status,Price,Mileage,Keys,Damage description,Transmission,Seats,Fuel Type,Link
Mitsubishi,Outlander,No,N/A,N/A,," Chassis Damage, Front Damage, Structural Damage, Selling De-Registered","Automatic,",5,Hybrid,https://manheim.co.nz/damaged-vehicles/000000000007290018/2019-mitsubishi-outlander-phev-station-wagon?referringPage=SearchResults
Toyota,IST,No,$500,N/A,," Front Damage, Vandalised - Interior, Airbags Deployed, Structural Damage, Selling De-Registered","Automatic,",5,Petrol,https://manheim.co.nz/damaged-vehicles/000000000007290050/2002-toyota-ist-hatch?referringPage=SearchResults
Toyota,Prius,No,N/A,"210,345",," Front Damage, Left Front Damage, Right Front Damage, Structural Damage, Selling De-Registered","CVT,",5,Hybrid,https://manheim.co.nz/damaged-vehicles/000000000007290052/2017-toyota-prius-hatch?referringPage=SearchResults
Toyota,Aqua,No,"$1,500","185,108",," Rear Damage, Structural Damage, Selling De-Registered","Automatic,",5,Hybrid,https://manheim.co.nz/damaged-vehicles/000000000007290160/2016-toyota-aqua-hatch?referringPage=SearchResults
Toyota,Prius,No,"$1,400","149,040",," Left Front Damage, Structural Damage, Selling De-Registered","Automatic,",7,Hybrid,https://manheim.co.nz/damaged-vehicles/000000000007290240/2015-toyota-prius-alpha-station-wagon?referringPage=SearchResults
Toyota,Auris,No,$600,N/A,," Glass Broken, Rear Damage, Structural Damage, Selling De-Registered","Automatic,",5,Petrol,https://manheim.co.nz/damaged-vehicles/000000000007290310/2006-toyota-auris-hatch?referringPage=SearchResults
Honda,Civic,No,$500,N/A,," Rear Damage, Structural Damage, Selling De-Registered","CVT,",5,Petrol,https://manheim.co.nz/damaged-vehicles/000000000007290367/2003-honda-civic-vtx-1-5-4d-sed-cvt-sedan?referringPage=SearchResults
Toyota,Corolla,No,$650,N/A,," Front Damage, Left Front Damage, Structural Damage, Selling De-Registered","Automatic,",5,Petrol,https://manheim.co.nz/damaged-vehicles/000000000007290372/2007-toyota-corolla-fielder-station-wagon?referringPage=SearchResults
Mazda,Atenza,No,$500,N/A,," Left Side Damage, Structural Damage, Selling De-Registered","Automatic,",5,Petrol,https://manheim.co.nz/damaged-vehicles/000000000007280384/2010-mazda-atenza-sedan?referringPage=SearchResults
MG,ZS,No,"$1,500",N/A,," Right Rear Damage, Structural Damage, Selling De-Registered",N/A,5,Electric,https://manheim.co.nz/damaged-vehicles/000000000007250382/2021-mg-zs-ev-105kw-ev-at-station-wagon?referringPage=SearchResults
Volkswagen,Amarok,No,N/A,"206,139",," Front Damage, Structural Damage, Selling De-Registered","Automatic,",5,Diesel,https://manheim.co.nz/damaged-vehicles/000000000007280399/2016-volkswagen-amarok-dc-420-2wd-hl-2-0d--dual-cab-utility?referringPage=SearchResults
Mazda,Demio,No,$0,N/A,," Front Damage, Rear Damage, Structural Damage, Selling De-Registered",N/A,5,Petrol,https://manheim.co.nz/damaged-vehicles/000000000007270461/2005-mazda-demio-hatch?referringPage=SearchResults
Suzuki,GSX250FRLL9,No,$0,"25,947",," Left Side Damage, Frame Damaged, Right Side Damage, Structural Damage, Selling De-Registered","Automatic,",N/A,Petrol,https://manheim.co.nz/damaged-vehicles/000000000007290653/2021-suzuki-gsx250frll9-motorcycle?referringPage=SearchResults
Mercedes-Benz,C200,No,"$1,500","120,171",," Rear Damage, Structural Damage, Selling De-Registered","Automatic,",5,Petrol,https://manheim.co.nz/damaged-vehicles/000000000007290684/2010-mercedes-benz-c200-cgi-sedan?referringPage=SearchResults
Mustang,2800 Sports Cruiser,No,"$1,160",N/A,0," Water Damage, Selling De-Registered",N/A,N/A,N/A,https://manheim.co.nz/damaged-vehicles/000000000007290724/2007-mustang-2800-sports-cruiser-7290724-boat?referringPage=SearchResults
Nissan,Tiida,Yes,$0,N/A,," Ignition Damage, Left Front Damage, Vandalised - Interior, Stolen & Recovered, Selling Registered","Automatic,",5,Petrol,https://manheim.co.nz/damaged-vehicles/000000000007290759/2007-nissan-tiida-latio-sedan?referringPage=SearchResults
Nissan,Cefiro,No,$0,"310,374",," Left Front Damage, Structural Damage, Selling De-Registered",N/A,5,Petrol,https://manheim.co.nz/damaged-vehicles/000000000007290767/1998-nissan-cefiro-station-wagon?referringPage=SearchResults
Honda,Accord,No,$0,"244,811",," Left Front Damage, Structural Damage, Selling De-Registered","5spd Automatic,",5,Petrol,https://manheim.co.nz/damaged-vehicles/000000000007270780/2008-honda-accord-v6l-sedan?referringPage=SearchResults
Suzuki,Kizashi,No,"$1,300","134,284",," Front Damage, Left Side Damage, Structural Damage, Under Body Damage, Selling De-Registered","Automatic,",5,Petrol,https://manheim.co.nz/damaged-vehicles/000000000007290820/2014-suzuki-kizashi-glx-sport-2-4p-6mt--sedan?referringPage=SearchResults
Nissan,Leaf,No,"$1,300","108,229",," Rear Damage, Structural Damage, Selling De-Registered","Automatic, Drive Type, Front Wheel Drive, Fuel Type, Electri",5,Electric,https://manheim.co.nz/damaged-vehicles/000000000007270849/2017-nissan-leaf-hatch?referringPage=SearchResults
Suzuki,500,No,$0,"43,933",," Front Damage, Frame Damaged, Structural Damage, Selling De-Registered","Automatic,",N/A,N/A,https://manheim.co.nz/damaged-vehicles/000000000007270879/2002-suzuki-500-quad-bike?referringPage=SearchResults
Mazda,MAZDA6,Yes,$0,"316,652",, Selling Registered,"Automatic,",5,Petrol,https://manheim.co.nz/damaged-vehicles/000000000007290970/2009-mazda-mazda6-wagon-gsx-2-5-5at-station-wagon?referringPage=SearchResults
Mitsubishi,Outlander,No,"$1,400","175,533",," Right Side Damage, Structural Damage, Selling De-Registered","CVT,",5,Petrol,https://manheim.co.nz/damaged-vehicles/000000000007291006/2014-mitsubishi-outlander-ls-2-4p-4wd-cvt-sw--station-wagon?referringPage=SearchResults
Kia,Sportage,No,N/A,"22,062",," Rear Damage, Structural Damage, Selling De-Registered","8spd Automatic,",5,Diesel,https://manheim.co.nz/damaged-vehicles/000000000007291020/2022-kia-sportage-x-line-2-0dt-4wd-8a-station-wagon?referringPage=SearchResults
Suzuki,GSX-R600,No,$0,N/A,," Structural Damage, Selling De-Registered","Automatic,",N/A,Petrol,https://manheim.co.nz/damaged-vehicles/000000000007291064/2014-suzuki-gsx-r600-l1-motorcycle?referringPage=SearchResults
CF Moto,300nk,No,$0,"1,975",," Front Damage, Left Side Damage, Front Fork Damaged, Frame Damaged, Structural Damage, Selling De-Registered","Manual,",N/A,Petrol,https://manheim.co.nz/damaged-vehicles/000000000007291078/2025-cfmoto-300nk-motorcycle?referringPage=SearchResults
Mitsubishi,Colt,No,$0,"155,057",," Left Side Damage, Structural Damage, Selling De-Registered","5spd,",5,Petrol,https://manheim.co.nz/damaged-vehicles/000000000007291111/2004-mitsubishi-colt-hatch?referringPage=SearchResults
Honda,Civic,No,$550,N/A,," Left Side Damage, Structural Damage, Selling De-Registered","Automatic,",5,Petrol,https://manheim.co.nz/damaged-vehicles/000000000007291121/2008-honda-civic-sedan?referringPage=SearchResults
Toyota,Hiace,No,$500,1,," Fire Damage, Fire - Entire Vehicle, Selling De-Registered","Automatic,",10,Petrol,https://manheim.co.nz/damaged-vehicles/000000000007281127/2008-toyota-hiace-van?referringPage=SearchResults
Toyota,Vitz,No,$500,N/A,," Left Front Damage, Left Rear Damage, Left Side Damage, Right Front Damage, Right Rear Damage, Right Side Damage, Structural Damage, Stolen & Recovered, Selling De-Registered","Automatic,",5,Petrol,https://manheim.co.nz/damaged-vehicles/000000000007291273/2006-toyota-vitz-hatch?referringPage=SearchResults
Mazda,Axela,No,$500,N/A,," Right Rear Damage, Right Side Damage, Structural Damage, Suspension Damage, Selling De-Registered","Automatic,",5,Petrol,https://manheim.co.nz/damaged-vehicles/000000000007291279/2007-mazda-axela-hatch?referringPage=SearchResults
Nissan,Juke,No,$0,N/A,," Airbags Deployed, Front Damage, Structural Damage, Selling De-Registered","Automatic,",5,Petrol,https://manheim.co.nz/damaged-vehicles/000000000007291292/2012-nissan-juke-1-6-st-cvt-hatch?referringPage=SearchResults
Honda,Jazz,No,$500,N/A,," Right Rear Damage, Right Side Damage, Structural Damage, Selling De-Registered","Automatic,",5,Petrol,https://manheim.co.nz/damaged-vehicles/000000000007291301/2012-honda-jazz-1-5s-hatch?referringPage=SearchResults
Harley-Davidson,Vrscf,Yes,$0,"11,830",, Selling Registered,"6spd Manual,",N/A,Petrol,https://manheim.co.nz/damaged-vehicles/000000000007281313/2013-harley-davidson-vrscf-muscle-v-rod-motorcycle?referringPage=SearchResults
Holden,Commodore,No,"$1,250","221,287",," Left Side Damage, Structural Damage, Selling De-Registered",N/A,5,Petrol,https://manheim.co.nz/damaged-vehicles/000000000007291329/2004-holden-commodore-calais-v6-sedan?referringPage=SearchResults
Suzuki,VZ800,No,$0,"1,000",," Front Damage, Left Side Damage, Tank Damage, Right Side Damage, Structural Damage, Selling De-Registered","8spd,",N/A,Petrol,https://manheim.co.nz/damaged-vehicles/000000000007291351/2012-suzuki-vz800-boulevard-m50-sedan?referringPage=SearchResults
Mazda,Axela,No,$500,N/A,," Front Damage, Structural Damage, Selling De-Registered","Automatic,",5,Petrol,https://manheim.co.nz/damaged-vehicles/000000000007291370/2010-mazda-axela-sedan?referringPage=SearchResults
Toyota,Corolla,No,"$1,500","98,685",," Glass Broken, Ignition Damage, Left Rear Damage, Right Rear Damage, Vandalised - Interior, Stolen & Recovered, Selling De-Registered","Automatic,",5,Petrol,https://manheim.co.nz/damaged-vehicles/000000000007291381/2013-toyota-corolla-gx-1-5p-wagon-cvt-station-wagon?referringPage=SearchResults
